,idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,teu,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
449,784800,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.9166666667443,0.083333333255723,5.416666666686099,0.08333333343034599,5.583333333372099,11.500000000116,17031189,BRSAL,BRARE,2501,Granel Sólido,0,0,1233.6,Desembarcados,,
450,771121,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.66666666656965,6.8333333334303,0.083333333255723,7.5833333332557,7.7499999999417994,16681278,BRSAL,BRARE,2501,Granel Sólido,0,0,1281.7,Desembarcados,,
451,769665,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.6666666668025,0.083333333255723,4.666666666686099,0.083333333255723,4.8333333331975,7.5,16691191,BRSAL,BRARE,2501,Granel Sólido,0,0,1414.2,Desembarcados,,
452,746851,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,10.166666666628,0.66666666674428,7.5833333332557,0.083333333255723,8.3333333332557,18.499999999884,16024504,BRSAL,BRARE,2501,Granel Sólido,0,0,1320.0,Desembarcados,,
453,759685,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.41666666680248,0.083333333255723,6.916666666686099,0.083333333255723,7.0833333331974995,7.5,16341501,BRSAL,BRARE,2501,Granel Sólido,0,0,1502.3,Desembarcados,,
454,746123,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,4.5833333334303,0.16666666668607,4.833333333372099,5.0000000000582006,16013842,BRSAL,BRARE,2501,Granel Sólido,0,0,1738.0,Desembarcados,,
455,806175,BRARE,Cais Comercial,Areia Branca,2016,dez,Apoio,Apoio Portuário,Cais Comercial de Atracação de Barcaças,1,0.16666666668607,0.66666666656965,3.9999999999417994,0.08333333343034599,4.7499999999417994,4.916666666627901,17713223,BRSAL,BRARE,2501,Granel Sólido,0,0,1642.0,Desembarcados,,
456,759556,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.3333333333139,0.083333333255723,6.416666666627901,0.08333333343034599,6.583333333313901,7.916666666627901,16341372,BRSAL,BRARE,2501,Granel Sólido,0,0,1422.0,Desembarcados,,
457,796426,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.2500000000582,0.083333333255723,7.333333333488599,0.083333333255723,7.5,8.7500000000582,17390604,BRSAL,BRARE,2501,Granel Sólido,0,0,1779.9,Desembarcados,,
458,753555,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.5833333334303,0.083333333255723,5.833333333313901,0.16666666668607,6.0833333332557,10.666666666686,16183074,BRSAL,BRARE,2501,Granel Sólido,0,0,1793.5,Desembarcados,,
459,797621,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.4166666666861,0.083333333255723,5.0000000000582006,0.0,5.083333333313901,7.5,17425803,BRSAL,BRARE,2501,Granel Sólido,0,0,1301.9,Desembarcados,,
460,796357,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.833333333372099,0.083333333255723,8.4166666666861,0.083333333255723,8.5833333331975,13.41666666657,17390307,BRSAL,BRARE,2501,Granel Sólido,0,0,1720.4,Desembarcados,,
461,745455,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.6666666666279,0.16666666668607,4.1666666666279,0.08333333343034599,4.4166666667443,7.083333333372099,16006323,BRSAL,BRARE,2501,Granel Sólido,0,0,1340.1,Desembarcados,,
462,753868,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.083333333255723,5.416666666686099,0.0,5.4999999999417994,5.583333333372099,16189855,BRSAL,BRARE,2501,Granel Sólido,0,0,1372.9,Desembarcados,,
463,754582,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,5.833333333313901,0.083333333255723,3.75,0.16666666668607,3.9999999999417994,9.833333333255698,16200833,BRSAL,BRARE,2501,Granel Sólido,0,0,1262.7,Desembarcados,,
464,754836,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.08333333343034599,5.3333333332557,0.08333333343034599,5.500000000116401,5.6666666668025005,16202769,BRSAL,BRARE,2501,Granel Sólido,0,0,1641.6,Desembarcados,,
465,754006,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.08333333343034599,3.2499999999417994,0.0,3.3333333333721,3.5000000000582006,16191506,BRSAL,BRARE,2501,Granel Sólido,0,0,1175.2,Desembarcados,,
466,745398,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,4.2500000000582006,0.08333333343034599,4.4166666667443,4.5833333334303,16006255,BRSAL,BRARE,2501,Granel Sólido,0,0,1464.4,Desembarcados,,
467,753572,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,14.833333333489001,0.66666666656965,6.166666666686099,0.083333333255723,6.916666666511401,21.75,16183080,BRSAL,BRARE,2501,Granel Sólido,0,0,1484.7,Desembarcados,,
468,747450,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,1.0000000001164,7.166666666627901,0.083333333255723,8.25,8.4166666666861,16032277,BRSAL,BRARE,2501,Granel Sólido,0,0,1838.5,Desembarcados,,
469,744702,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,8.8333333333139,0.083333333255723,4.0833333333721,0.08333333343034599,4.2500000000582006,13.083333333372,15965919,BRSAL,BRARE,2501,Granel Sólido,0,0,1680.6,Desembarcados,,
470,753535,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.0000000000582,0.16666666668607,5.9166666667443,0.083333333255723,6.166666666686099,8.1666666667443,16183067,BRSAL,BRARE,2501,Granel Sólido,0,0,1809.6,Desembarcados,,
471,747346,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,14.333333333255998,0.08333333343034599,5.4999999999417994,0.083333333255723,5.666666666627901,19.999999999884,16032053,BRSAL,BRARE,2501,Granel Sólido,0,0,1519.8,Desembarcados,,
472,752733,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,34.833333333372,0.083333333255723,4.833333333372099,0.083333333255723,4.9999999998836,39.833333333256,16175995,BRSAL,BRARE,2501,Granel Sólido,0,0,1189.2,Desembarcados,,
473,746091,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.3333333333139,0.083333333255723,6.0,0.08333333343034599,6.166666666686099,10.5,16013811,BRSAL,BRARE,2501,Granel Sólido,0,0,1887.7,Desembarcados,,
474,745637,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.7500000000582006,0.49999999988357996,5.833333333313901,0.08333333343034599,6.416666666627901,9.1666666666861,16008182,BRSAL,BRARE,2501,Granel Sólido,0,0,1604.5,Desembarcados,,
475,746071,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,3.2499999999417994,0.08333333343034599,3.4166666666279,3.5833333333138997,16013788,BRSAL,BRARE,2501,Granel Sólido,0,0,1150.2,Desembarcados,,
476,744666,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.6666666665697,0.0,5.3333333334303,0.0,5.3333333334303,9.0,15965882,BRSAL,BRARE,2501,Granel Sólido,0,0,1753.3,Desembarcados,,
477,757441,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.0,4.833333333372099,0.0,4.833333333372099,4.833333333372099,16273906,BRSAL,BRARE,2501,Granel Sólido,0,0,1492.6,Desembarcados,,
478,793857,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.4166666666279,0.58333333331393,5.666666666627901,0.16666666668607,6.416666666627901,9.833333333255698,17416511,BRSAL,BRARE,2501,Granel Sólido,0,0,1921.2,Desembarcados,,
479,746075,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.5833333333721,0.083333333255723,2.9166666667442995,0.083333333255723,3.0833333332557005,5.666666666627901,16013792,BRSAL,BRARE,2501,Granel Sólido,0,0,1098.1,Desembarcados,,
480,796840,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.0,15.666666666744002,0.16666666668607,15.83333333343,15.83333333343,17396198,BRSAL,BRARE,2501,Granel Sólido,0,0,1532.3,Desembarcados,,
481,797089,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.0833333333721,0.083333333255723,3.1666666666861003,0.0,3.2499999999417994,4.3333333333139,17400024,BRSAL,BRARE,2501,Granel Sólido,0,0,990.0,Desembarcados,,
482,747444,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.4166666667443002,0.083333333255723,5.3333333334303,0.16666666668607,5.583333333372099,7.000000000116401,16032271,BRSAL,BRARE,2501,Granel Sólido,0,0,1799.9,Desembarcados,,
483,753039,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.2500000000582006,0.16666666668607,6.2499999999417994,0.16666666668607,6.583333333313901,10.833333333372,16176948,BRSAL,BRARE,2501,Granel Sólido,0,0,1612.9,Desembarcados,,
484,754599,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,3.0833333332557005,3.4166666666279,0.08333333343034599,6.583333333313901,6.75,16200854,BRSAL,BRARE,2501,Granel Sólido,0,0,1361.5,Desembarcados,,
485,747453,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.24999999994178998,0.083333333255723,6.250000000116401,0.16666666668607,6.5000000000582006,6.75,16032280,BRSAL,BRARE,2501,Granel Sólido,0,0,1736.6,Desembarcados,,
486,796712,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,7.833333333372099,0.08333333343034599,4.5833333332557,0.0,4.666666666686099,12.500000000058,17394221,BRSAL,BRARE,2501,Granel Sólido,0,0,1311.5,Desembarcados,,
487,745794,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.24999999994178998,0.83333333325572,4.0833333333721,0.08333333343034599,5.0000000000582006,5.25,16010223,BRSAL,BRARE,2501,Granel Sólido,0,0,1893.6,Desembarcados,,
488,759750,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.7499999999417994,0.66666666674428,5.4999999999417994,0.083333333255723,6.2499999999417994,10.999999999884,16341575,BRSAL,BRARE,2501,Granel Sólido,0,0,1432.3,Desembarcados,,
489,797480,BRARE,T1,Areia Branca,2016,nov,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,20.000000000058,0.66666666656965,5.500000000116401,0.0,6.166666666686099,26.166666666744,17425641,BRSAL,BRARE,2501,Granel Sólido,0,0,1147.9,Desembarcados,,
490,745789,BRARE,T1,Areia Branca,2016,fev,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.5,0.50000000005821,4.0833333331975,0.0,4.5833333332557,9.083333333255698,16010218,BRSAL,BRARE,2501,Granel Sólido,0,0,1407.7,Desembarcados,,
491,753215,BRARE,T1,Areia Branca,2016,mar,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,9.4166666666279,0.16666666668607,5.25,0.083333333255723,5.4999999999417994,14.91666666657,16177446,BRSAL,BRARE,2501,Granel Sólido,0,0,1818.9,Desembarcados,,
492,755522,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,8.8333333333139,0.08333333343034599,5.749999999883599,0.25000000011642004,6.0833333334303,14.916666666744002,16252942,BRSAL,BRARE,2501,Granel Sólido,0,0,1756.2,Desembarcados,,
493,763344,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.083333333255723,0.08333333343034599,3.4999999998835998,0.08333333343034599,3.6666666667442995,3.75,16429576,BRSAL,BRARE,2501,Granel Sólido,0,0,1246.9,Desembarcados,,
494,777823,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.083333333255723,0.0,5.416666666686099,0.0,5.416666666686099,5.4999999999417994,16841714,BRSAL,BRARE,2501,Granel Sólido,0,0,1724.0,Desembarcados,,
495,763137,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.9999999999417901,0.08333333343034599,4.666666666686099,0.083333333255723,4.833333333372099,5.833333333313901,16416001,BRSAL,BRARE,2501,Granel Sólido,0,0,1424.9,Desembarcados,,
496,791522,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,13.666666666686,0.083333333255723,4.833333333372099,0.16666666668607,5.083333333313901,18.75,17262566,BRSAL,BRARE,2501,Granel Sólido,0,0,1533.6,Desembarcados,,
497,761837,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.916666666627901,0.08333333343034599,5.749999999883599,0.0,5.833333333313901,10.749999999942,16374892,BRSAL,BRARE,2501,Granel Sólido,0,0,1953.2,Desembarcados,,
498,791082,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,58.000000000115996,0.83333333325572,3.75,0.083333333255723,4.6666666665114,62.666666666628,17211223,BRSAL,BRARE,2501,Granel Sólido,0,0,1257.7,Desembarcados,,
499,790976,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,5.7500000000582006,0.083333333255723,5.9166666665697,6.0833333332557,17210584,BRSAL,BRARE,2501,Granel Sólido,0,0,1757.8,Desembarcados,,
500,735811,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.08333333343034599,4.4166666665697,0.16666666668607,4.666666666686099,4.833333333372099,15863370,BRSAL,BRARE,2501,Granel Sólido,0,0,1385.2,Desembarcados,,
501,763526,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.083333333255723,3.9166666666861003,0.083333333255723,4.0833333331975,4.1666666666279,16435126,BRSAL,BRARE,2501,Granel Sólido,0,0,1102.4,Desembarcados,,
502,778204,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,16.5,0.41666666662786,4.5833333332557,0.08333333343034599,5.083333333313901,21.583333333314,16844474,BRSAL,BRARE,2501,Granel Sólido,0,0,1403.0,Desembarcados,,
503,789978,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.75,1.1666666668025,7.7499999999417994,0.083333333255723,9.0,9.75,17202510,BRSAL,BRARE,2501,Granel Sólido,0,0,1907.9,Desembarcados,,
504,762999,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,12.0,0.083333333255723,5.666666666627901,0.08333333343034599,5.833333333313901,17.833333333314,16414466,BRSAL,BRARE,2501,Granel Sólido,0,0,1510.0,Desembarcados,,
505,735797,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,7.916666666627901,0.08333333343034599,5.9166666665697,0.0,6.0,13.916666666628,15863362,BRSAL,BRARE,2501,Granel Sólido,0,0,1142.3,Desembarcados,,
506,777634,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,1.2499999998836,5.0000000000582006,0.083333333255723,6.3333333331974995,6.416666666627901,16841112,BRSAL,BRARE,2501,Granel Sólido,0,0,1495.4,Desembarcados,,
507,789185,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666651145,0.50000000005821,15.416666666628,0.08333333343034599,16.000000000116,16.166666666628,17160400,BRSAL,BRARE,2501,Granel Sólido,0,0,2014.8,Desembarcados,,
508,772099,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,23.833333333314,0.41666666680248,9.0,0.0,9.4166666668025,33.250000000116,16686305,BRSAL,BRARE,2501,Granel Sólido,0,0,1572.4,Desembarcados,,
509,779913,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,104.83333333331,0.16666666668607,17.083333333314,0.083333333255723,17.333333333256,122.16666666657,16900497,BRSAL,BRARE,2501,Granel Sólido,0,0,1777.5,Desembarcados,,
510,764929,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,21.916666666686,0.0,4.1666666666279,0.083333333255723,4.2499999998836,26.166666666570002,16504939,BRSAL,BRARE,2501,Granel Sólido,0,0,1188.8,Desembarcados,,
511,805836,BRARE,Cais Comercial,Areia Branca,2016,dez,Apoio,Apoio Portuário,Cais Comercial de Atracação de Barcaças,1,18.500000000058,0.083333333255723,4.2500000000582006,0.083333333255723,4.4166666665697,22.916666666628,17711933,BRSAL,BRARE,2501,Granel Sólido,0,0,1129.6,Desembarcados,,
512,784590,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.75,0.08333333343034599,7.333333333313901,0.0,7.4166666667443,11.166666666744002,17027478,BRSAL,BRARE,2501,Granel Sólido,0,0,1386.7,Desembarcados,,
513,783570,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666651145,0.0,6.166666666686099,0.0,6.166666666686099,6.3333333331974995,17005032,BRSAL,BRARE,2501,Granel Sólido,0,0,1679.4,Desembarcados,,
514,771852,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,10.5,0.083333333255723,6.333333333372099,0.0,6.416666666627901,16.916666666628,16685514,BRSAL,BRARE,2501,Granel Sólido,0,0,1830.9,Desembarcados,,
515,771993,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.0,0.0,4.5833333332557,0.0,4.5833333332557,4.5833333332557,16685700,BRSAL,BRARE,2501,Granel Sólido,0,0,1613.7,Desembarcados,,
516,774611,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,14.416666666686,0.16666666651145,8.3333333334303,0.083333333255723,8.5833333331975,22.999999999884,16715741,BRSAL,BRARE,2501,Granel Sólido,0,0,1519.9,Desembarcados,,
517,739363,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,25.5,0.33333333337214,16.166666666628,0.083333333255723,16.583333333256,42.083333333256,15865889,BRSAL,BRARE,2501,Granel Sólido,0,0,1476.0,Desembarcados,,
518,738920,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.0833333334303,1.5,5.666666666627901,0.083333333255723,7.249999999883599,10.333333333314,15865829,BRSAL,BRARE,2501,Granel Sólido,0,0,1730.7,Desembarcados,,
519,771757,BRARE,T1,Areia Branca,2016,jun,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,6.333333333372099,6.8333333332557,4.5,0.083333333255723,11.416666666510999,17.749999999884,16684523,BRSAL,BRARE,2501,Granel Sólido,0,0,1345.0,Desembarcados,,
520,783759,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.0,0.08333333343034599,6.333333333372099,0.083333333255723,6.5000000000582006,9.500000000058199,17005474,BRSAL,BRARE,2501,Granel Sólido,0,0,1800.2,Desembarcados,,
521,777623,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.33333333319752,2.9166666667442995,6.0833333332557,0.08333333343034599,9.083333333430302,9.4166666666279,16841101,BRSAL,BRARE,2501,Granel Sólido,0,0,1590.0,Desembarcados,,
522,788439,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,12.916666666686,0.0,6.0833333332557,0.08333333343034599,6.166666666686099,19.083333333372,17129584,BRSAL,BRARE,2501,Granel Sólido,0,0,1634.6,Desembarcados,,
523,760949,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,1.8333333333721,0.08333333343034599,5.666666666627901,0.083333333255723,5.833333333313901,7.666666666686099,16353549,BRSAL,BRARE,2501,Granel Sólido,0,0,1262.6,Desembarcados,,
524,761726,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,3.1666666666861003,0.66666666656965,7.333333333313901,0.08333333343034599,8.0833333333139,11.25,16374777,BRSAL,BRARE,2501,Granel Sólido,0,0,1746.3,Desembarcados,,
525,761745,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.83333333325572,0.08333333343034599,6.8333333332557,0.083333333255723,6.9999999999417994,7.8333333331974995,16374798,BRSAL,BRARE,2501,Granel Sólido,0,0,1757.9,Desembarcados,,
526,778713,BRARE,T1,Areia Branca,2016,ago,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,2.1666666665697,0.08333333343034599,4.8333333331975,0.08333333343034599,5.0000000000582006,7.166666666627901,16849602,BRSAL,BRARE,2501,Granel Sólido,0,0,1554.3,Desembarcados,,
527,777835,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,16.333333333314,0.083333333255723,4.9166666668025,0.083333333255723,5.083333333313901,21.416666666628,16841732,BRSAL,BRARE,2501,Granel Sólido,0,0,1701.0,Desembarcados,,
528,791992,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,21.500000000057998,0.33333333319752,6.583333333488599,0.16666666651145,7.0833333331974995,28.583333333256,17275455,BRSAL,BRARE,2501,Granel Sólido,0,0,1546.1,Desembarcados,,
529,790169,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.50000000005821,0.33333333337214,4.833333333372099,0.083333333255723,5.25,5.7500000000582006,17204421,BRSAL,BRARE,2501,Granel Sólido,0,0,1698.9,Desembarcados,,
530,778472,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,6.0833333332557,0.08333333343034599,6.2499999999417994,6.416666666627901,16845289,BRSAL,BRARE,2501,Granel Sólido,0,0,1320.9,Desembarcados,,
531,790229,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,4.666666666686099,0.9999999999417901,8.4166666666861,0.083333333255723,9.499999999883599,14.16666666657,17204694,BRSAL,BRARE,2501,Granel Sólido,0,0,1467.3,Desembarcados,,
532,787904,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.0,9.1666666666861,0.0,9.1666666666861,9.3333333333721,17123896,BRSAL,BRARE,2501,Granel Sólido,0,0,1420.8,Desembarcados,,
533,761097,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666651145,0.08333333343034599,5.9166666665697,0.08333333343034599,6.0833333334303,6.2499999999417994,16357858,BRSAL,BRARE,2501,Granel Sólido,0,0,1907.5,Desembarcados,,
534,765815,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,59.333333333430005,0.0,3.4166666666279,0.083333333255723,3.4999999998835998,62.833333333314,16526541,BRSAL,BRARE,2501,Granel Sólido,0,0,1410.8,Desembarcados,,
535,778024,BRARE,T1,Areia Branca,2016,jul,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.91666666651145,5.9166666667443,0.083333333255723,6.916666666511401,7.0833333331974995,16843505,BRSAL,BRARE,2501,Granel Sólido,0,0,1455.1,Desembarcados,,
536,792072,BRARE,T1,Areia Branca,2016,out,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,23.833333333314,3.1666666666861003,4.1666666666279,0.08333333343034599,7.4166666667443,31.250000000057998,17275653,BRSAL,BRARE,2501,Granel Sólido,0,0,1015.2,Desembarcados,,
537,788467,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,19.5,0.08333333343034599,9.4166666666279,0.08333333343034599,9.5833333334886,29.083333333488998,17129610,BRSAL,BRARE,2501,Granel Sólido,0,0,1889.9,Desembarcados,,
538,760561,BRARE,T1,Areia Branca,2016,abr,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.33333333337214,0.91666666668607,4.8333333331975,0.25000000011642004,6.0,6.333333333372099,16351869,BRSAL,BRARE,2501,Granel Sólido,0,0,1169.1,Desembarcados,,
539,735790,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.08333333343034599,0.083333333255723,3.4166666666279,0.0,3.4999999998835998,3.5833333333138997,15863355,BRSAL,BRARE,2501,Granel Sólido,0,0,1251.2,Desembarcados,,
540,760774,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.16666666668607,0.083333333255723,4.9166666668025,0.16666666668607,5.1666666667443,5.3333333334303,16352539,BRSAL,BRARE,2501,Granel Sólido,0,0,1144.9,Desembarcados,,
541,790391,BRARE,T1,Areia Branca,2016,set,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.9999999999417901,0.0,4.0000000001164,0.083333333255723,4.0833333333721,5.083333333313901,17207073,BRSAL,BRARE,2501,Granel Sólido,0,0,1239.7,Desembarcados,,
542,760627,BRARE,T1,Areia Branca,2016,mai,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,0.50000000005821,0.0,9.083333333430302,0.083333333255723,9.1666666666861,9.666666666744302,16351895,BRSAL,BRARE,2501,Granel Sólido,0,0,1100.8,Desembarcados,,
543,735461,BRARE,T1,Areia Branca,2016,jan,Apoio,Apoio Portuário,Cais de Uso da CODERN,1,14.083333333314,0.16666666668607,5.3333333334303,0.083333333255723,5.583333333372099,19.666666666686,15863350,BRSAL,BRARE,2501,Granel Sólido,0,0,1436.2,Desembarcados,,
